021202	06:02	616	19.97	185	596	0.640	5.1	0.925
021202	09:02	616	20.01	185	743	0.600	5.1	0.875
021202	12:02	616	20.05	185	536	0.680	5.6	0.975
021202	15:02	616	20.01	185	250	0.580	5.9	0.825
021202	18:02	616	19.85	185	824	0.700	6.8	1.000
021202	21:02	616	19.85	186	293	0.700	6.6	1.000
021203	00:02	616	19.97	185	560	0.620	6.1	0.900
021203	03:02	616	19.97	185	335	0.540	5.8	0.800
021203	06:02	616	19.81	185	593	0.320	6.0	0.475
021203	09:02	616	19.89	185	926	0.280	6.1	0.400
021203	12:02	616	19.97	185	629	0.240	6.5	0.350
021203	15:02	616	20.05	185	688	0.300	6.9	0.450
021203	18:02	616	19.97	186	28	0.340	6.7	0.500
021203	21:02	616	19.97	186	385	0.300	6.0	0.425
021204	00:02	616	19.89	186	143	0.400	5.1	0.575
021204	03:02	616	19.85	185	613	0.400	5.9	0.575
021204	06:02	616	19.64	185	590	0.440	4.7	0.650
021204	09:02	616	19.81	185	891	0.520	4.5	0.775
021204	12:02	616	19.68	185	714	0.500	4.3	0.750
021204	15:02	616	19.81	185	574	0.780	4.7	1.150
021204	18:02	616	19.72	186	95	0.560	5.5	0.800
021204	21:02	616	19.68	186	256	0.600	5.5	0.875
021205	00:02	616	19.64	186	133	0.580	5.5	0.850
021205	03:02	616	19.60	185	731	0.600	5.2	0.900
021205	06:02	616	19.48	185	511	0.500	5.6	0.750
021205	09:02	616	19.64	185	855	0.500	5.3	0.725
021205	12:02	616	19.72	185	767	0.520	5.7	0.750
021205	15:02	616	19.60	185	444	0.500	5.4	0.725
021205	18:02	616	19.36	185	665	0.420	5.3	0.625
021205	21:02	616	19.36	186	92	0.400	5.3	0.600
021206	00:02	616	19.72	186	17	0.360	5.0	0.550
021206	03:02	616	19.81	185	632	0.300	5.2	0.450
021206	06:02	616	19.77	185	392	0.260	4.9	0.375
021206	09:02	616	19.89	185	707	0.220	4.9	0.325
021206	12:02	616	19.97	185	745	0.220	4.9	0.325
021206	15:02	616	19.97	185	620	0.260	5.0	0.375
021206	18:02	616	19.97	185	814	0.260	4.6	0.400
021206	21:02	616	19.89	185	1009	0.380	4.4	0.575
021207	00:02	616	19.81	186	61	0.300	4.5	0.425
021207	03:02	616	19.68	185	524	0.340	4.2	0.525
021207	06:02	616	19.68	185	356	0.400	4.6	0.600
021207	09:02	616	19.72	185	436	0.480	4.4	0.725
021207	12:02	616	19.81	185	542	0.580	4.6	0.875
021207	15:02	616	19.77	185	539	0.620	4.8	0.900
021207	18:02	616	19.68	185	451	0.380	5.8	0.550
021207	21:02	616	19.56	186	188	0.400	5.4	0.575
021208	00:02	616	19.64	186	201	0.440	5.6	0.650
021208	03:02	616	19.64	185	586	0.400	5.5	0.575
021208	06:02	616	19.56	185	419	0.380	5.7	0.575
021208	09:02	616	19.64	185	418	0.380	6.1	0.550
021208	12:02	616	19.72	185	784	0.320	6.6	0.475
021208	15:02	616	19.77	185	762	0.300	6.3	0.425
021208	18:02	616	19.68	185	968	0.280	6.6	0.400
021208	21:02	616	19.56	186	63	0.260	6.4	0.375
021209	00:02	616	19.64	186	332	0.220	6.9	0.325
021209	03:02	616	19.56	186	54	0.220	4.7	0.325
021209	06:02	616	19.40	185	829	0.340	4.2	0.500
021209	09:02	616	19.48	185	822	0.380	4.0	0.575
021209	12:02	616	19.56	185	947	0.400	4.3	0.600
021209	15:02	616	19.56	186	201	0.440	4.4	0.650
021209	18:02	616	19.44	186	274	0.520	4.6	0.750
021209	21:02	616	19.32	186	502	0.460	4.4	0.675
021210	00:02	616	19.20	186	641	0.400	4.4	0.600
021210	03:02	616	19.28	186	388	0.360	4.3	0.525
021210	06:02	616	19.36	186	216	0.360	4.3	0.550
021210	09:02	616	19.40	186	347	0.360	4.2	0.525
021210	12:02	616	19.36	186	105	0.480	4.3	0.700
021210	15:02	616	19.28	186	297	0.340	4.2	0.500
021210	18:02	616	19.24	186	543	0.480	4.3	0.725
021210	21:02	616	19.20	186	627	0.420	4.3	0.625
021211	00:02	616	19.12	186	607	0.480	4.2	0.725
021211	03:02	616	19.08	186	492	0.360	4.2	0.550
021211	06:02	616	19.12	186	264	0.360	4.0	0.550
021211	09:02	616	19.24	186	393	0.360	3.9	0.550
021211	12:02	616	19.20	186	211	0.520	4.1	0.775
021211	15:02	616	19.12	186	347	0.420	4.0	0.650
021211	18:02	616	19.04	186	536	0.340	3.9	0.525
021211	21:02	616	18.92	186	504	0.420	3.8	0.625
021212	00:02	616	18.92	186	484	0.240	3.8	0.350
021212	03:02	616	18.96	186	434	0.160	3.7	0.250
021212	06:02	616	18.96	186	497	0.200	3.7	0.300
021212	09:02	616	19.00	186	422	0.220	3.5	0.325
021212	12:02	616	19.04	186	306	0.140	3.8	0.200
021212	15:02	616	19.08	186	361	0.180	3.4	0.250
021212	18:02	616	19.04	186	448	0.200	3.6	0.325
021212	21:02	616	19.04	186	462	0.180	3.6	0.250
021213	00:02	616	19.04	186	500	0.300	3.7	0.475
021213	03:02	616	19.00	186	507	0.260	4.0	0.400
021213	06:02	616	18.84	186	571	0.500	3.8	0.750
021213	09:02	616	18.96	186	334	0.600	4.2	0.900
021213	12:02	616	18.96	186	24	0.520	4.1	0.775
021213	15:02	616	18.92	186	118	0.720	4.3	1.075
021213	18:02	616	18.63	186	435	0.480	4.4	0.725
021213	21:02	616	18.76	186	383	0.400	4.7	0.575
021214	00:02	616	18.92	185	973	0.280	4.9	0.400
021214	03:02	616	18.84	185	848	0.220	4.8	0.325
021214	06:02	616	18.63	185	916	0.160	5.5	0.225
021214	09:02	616	18.71	185	725	0.140	5.9	0.200
021214	12:02	616	18.92	185	323	0.140	6.4	0.200
021214	15:02	616	19.00	185	602	0.140	6.0	0.200
021214	18:02	616	18.96	185	911	0.200	4.3	0.300
