020516	00:34	616	19.64	184	738	0.160	3.9	0.250
020516	01:34	616	19.60	184	608	0.180	3.9	0.275
020516	02:34	616	19.60	184	551	0.200	4.0	0.300
020516	03:34	616	19.60	184	473	0.180	3.9	0.275
020516	04:34	616	19.60	184	502	0.180	3.9	0.275
020516	05:34	616	19.64	184	586	0.260	4.1	0.400
020516	06:34	616	19.64	184	588	0.240	4.0	0.350
020516	07:34	616	19.48	184	710	0.160	3.9	0.250
020516	08:34	616	19.36	184	868	0.140	4.1	0.200
020516	09:34	616	19.60	184	905	0.160	4.2	0.250
020516	10:34	616	19.68	184	960	0.120	4.4	0.175
020516	11:34	616	19.68	184	953	0.100	4.3	0.150
020516	12:34	616	19.68	184	787	0.100	4.1	0.150
020516	13:34	616	19.68	184	626	0.120	5.1	0.175
020516	14:34	616	19.48	184	433	0.100	5.0	0.150
020516	15:34	616	19.28	184	320	0.080	5.1	0.100
020516	16:34	616	19.24	184	314	0.080	4.8	0.125
020516	17:34	616	19.64	184	190	0.100	4.2	0.150
020516	18:34	616	19.77	184	229	0.160	3.9	0.250
020516	19:34	616	19.77	184	261	0.200	3.8	0.300
020516	20:34	616	19.72	184	211	0.200	3.8	0.325
020516	21:34	616	19.68	184	282	0.200	3.7	0.325
020516	22:34	616	19.77	184	287	0.160	3.8	0.225
020516	23:34	616	19.77	184	243	0.140	3.7	0.225
020517	00:34	616	19.72	184	290	0.120	3.8	0.200
020517	01:34	616	19.64	184	244	0.140	3.9	0.200
020517	02:34	616	19.52	184	158	0.120	4.1	0.175
020517	03:34	616	19.60	184	168	0.100	3.9	0.150
020517	04:34	616	19.56	184	226	0.100	4.1	0.150
020517	05:34	616	19.64	184	206	0.100	4.0	0.150
020517	06:34	616	19.64	184	188	0.080	4.0	0.125
020517	07:34	616	19.68	184	308	0.080	4.3	0.125
020517	08:34	616	19.89	184	445	0.060	4.2	0.100
020517	09:34	616	19.97	184	482	0.060	4.6	0.075
020517	10:34	616	20.05	184	467	0.060	4.7	0.075
020517	11:34	616	20.25	184	480	0.060	4.9	0.075
020517	12:34	616	20.05	184	472	0.040	5.0	0.075
020517	13:34	616	19.97	184	429	0.040	5.1	0.075
020517	14:34	616	19.97	184	240	0.040	5.3	0.075
020517	15:34	616	19.85	184	143	0.040	5.1	0.075
020517	16:34	616	19.56	184	65	0.040	4.9	0.075
020517	17:34	616	19.48	184	24	0.060	4.8	0.075
020517	18:34	616	19.52	183	974	0.080	4.7	0.125
020517	19:34	616	19.60	183	1009	0.060	4.5	0.100
020517	20:34	616	19.68	183	937	0.040	5.6	0.075
020517	21:34	616	19.72	183	1004	0.060	5.1	0.075
020517	22:34	616	19.77	183	979	0.040	5.0	0.075
020517	23:34	616	19.81	183	969	0.060	4.8	0.075
020518	00:34	616	19.77	183	941	0.040	5.2	0.075
020518	01:34	616	19.77	183	978	0.060	5.2	0.075
020518	02:34	616	19.77	183	986	0.060	4.5	0.100
020518	03:34	616	19.72	183	1015	0.040	5.4	0.075
020518	04:34	616	19.68	184	47	0.040	5.3	0.050
020518	05:34	616	19.68	184	117	0.060	4.6	0.075
020518	06:34	616	19.72	184	223	0.040	5.3	0.050
020518	07:34	616	19.85	184	278	0.040	4.3	0.075
020518	08:34	616	19.93	184	324	0.040	5.1	0.050
020518	09:34	616	19.97	184	306	0.040	5.3	0.050
020518	10:34	616	19.97	184	357	0.020	5.6	0.050
020518	11:34	616	20.01	184	421	0.040	5.4	0.050
020518	12:34	616	20.01	184	402	0.040	5.4	0.050
020518	13:34	616	19.97	184	450	0.040	6.2	0.075
020518	14:34	616	19.97	184	385	0.060	5.6	0.075
020518	15:34	616	19.72	184	347	0.040	5.8	0.050
020518	16:34	616	19.64	184	333	0.040	5.9	0.075
020518	17:34	616	19.60	184	267	0.040	5.7	0.075
020518	18:34	616	19.60	184	207	0.040	6.1	0.075
020518	19:34	616	19.60	184	239	0.040	5.9	0.050
020518	20:34	616	19.56	184	178	0.020	5.4	0.050
